Geneid, SR10,SR09,SR18,SR13,SR16,SR07,SR17,SR14,SR15,SR12
79784,4,2,29,7,0,1,0,21,6,3
3748,59,8,45,9,150,118,20,83,74,5
256236,188,132,422,141,31,7,38,212,275,23
9476,4,3,6,9,10,16,9,1,3,4
7376,1412,2493,2907,2066,1683,1614,944,1964,1268,1545
5424,311,324,258,242,221,537,700,169,92,126
6689,12,5,14,4,9,6,16,2,19,6
4606,250,52,12,50,42,784,164,22,14,452
112703,32,41,8,15,29,138,186,16,22,58
284361,8939,3543,5526,3975,1976,2746,2162,5221,4505,2744
126119,491,485,386,330,261,231,361,404,355,274
554235,27,1,10,18,22,16,8,5,7,11
94030,1286,14,4278,443,33,782,1620,513,360,659
100126781,0,0,0,0,0,0,0,0,0,0
84258,24,0,37,2,53,7,3,20,18,27
342918,35,2,7,1,46,14,15,1,0,33
50944,334,24,259,10,262,186,141,27,41,101
6320,5036,1325,5386,457,9032,6349,2444,755,867,3683
2854,0,0,0,0,0,0,0,0,0,0
93650,3,0,0,0,2,3,2,1,2,0
84798,368,398,323,269,271,613,1120,164,143,202
692203,0,0,0,2,0,1,2,0,0,0
692202,1,0,0,0,0,0,0,0,0,0
692204,0,0,0,0,0,2,2,1,0,0
284365,2,0,5,1,0,0,3,2,0,3
3816,0,0,2,3,0,3,3,0,0,1
55554,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0
3817,4,0,0,0,3,0,45,0,0,0
606293,0,0,0,0,0,0,1,0,0,0
9622,7,0,0,0,1,0,0,0,0,0
25818,0,0,0,0,0,0,0,0,0,0
5653,0,0,0,0,0,0,0,0,0,0
5650,0,0,0,0,0,0,0,0,0,0
11202,0,0,0,0,0,0,0,0,0,0
284366,0,0,0,0,0,0,0,0,0,0
5655,4,0,0,0,0,0,2,0,0,0
11012,0,0,0,0,0,0,0,0,0,0
43849,0,0,0,0,0,0,0,0,0,0
26085,0,0,0,0,0,0,2,0,0,0
43847,5,0,0,0,0,1,7,2,1,0
90353,95,128,97,96,112,109,126,92,76,79
27180,19,48,68,34,13,21,162,44,20,12
27036,18,50,26,45,16,15,91,36,17,4
101928517,0,0,0,2,0,0,2,1,0,0
284367,48,9,57,18,0,1,10,32,25,14
102465873,0,0,0,0,0,0,0,0,0,0
945,68,135,148,168,20,25,148,119,67,35
284369,0,0,0,2,0,0,0,0,0,0
402665,0,0,1,0,0,2,767,2,1,7
147645,23,40,44,54,69,17,108,42,24,12
2109,1185,1324,814,833,982,1233,671,1210,827,937
125875,17,11,11,13,11,13,27,21,10,13
4818,403,234,288,336,12,74,36,199,365,173
3982,1,0,2,0,0,0,0,0,0,0
147646,2,4,1,4,2,0,12,0,0,4
89790,38,61,305,83,19,13,45,125,119,20
100129083,0,0,0,0,0,0,1,0,0,0
27181,11,1,23,6,22,0,0,8,4,1
729767,0,0,0,0,0,0,0,0,0,0
89858,1,34,48,85,0,2,150,9,106,5
946,13,0,5,3,1,0,1,2,1,0
105372490,0,0,0,0,0,0,0,0,0,0
7728,276,185,388,334,195,274,291,290,181,215
729975,6,11,4,2,8,1,21,6,5,9
8778,21,27,20,22,1,6,24,6,10,0
100049587,1,77,41,71,9,7,55,23,31,7
102238594,7,3,2,9,6,13,31,4,1,3
407056,0,0,0,0,0,0,0,0,0,0
406887,0,0,0,0,0,0,0,0,0,0
406910,0,0,0,0,0,0,0,0,0,0
147650,87,64,275,306,86,46,196,200,136,62
3036,2,0,0,2,1,3,7,3,1,0
2357,108,164,50,12,49,35,373,22,19,38
2358,6,24,7,6,1,1,116,2,0,3
2359,290,223,539,291,82,133,574,328,310,137
84765,237,276,298,214,407,321,206,114,103,117
101928571,1,0,1,1,1,2,3,2,1,0
65251,246,284,292,212,205,234,185,199,102,108
79898,128,127,184,153,171,138,139,152,72,109
101669766,4,2,0,2,2,8,1,0,3,16
59348,213,287,276,280,121,236,242,170,95,150
284370,288,189,301,217,186,292,236,252,121,109
80110,359,338,323,294,259,393,295,348,158,223
9668,325,290,344,352,190,354,237,304,192,160
284371,371,303,339,304,211,261,376,236,158,157
90317,257,258,122,124,141,188,288,186,79,134
162962,127,134,186,129,142,176,143,121,51,63
5518,6201,5660,6320,5462,4799,4283,3858,4692,3349,4287
102466984,0,0,0,0,0,0,0,0,0,0
90321,421,436,637,380,257,415,360,276,169,282
693228,0,0,0,0,0,0,0,0,0,0
147657,341,460,330,282,441,459,434,317,164,280
162963,138,152,39,58,71,216,69,77,36,76
400713,415,560,162,225,500,157,300,71,121,114
102724105,44,25,17,24,23,57,55,12,6,22
84436,400,529,128,293,271,373,256,278,189,268
147658,3,1,1,0,15,1,1,1,0,3
147660,77,67,51,56,66,108,68,128,62,121
388558,120,100,93,97,99,165,62,106,60,74
55762,125,135,138,97,100,226,177,79,51,94
7696,43,40,41,56,35,82,56,47,18,41
55769,642,735,886,931,767,1168,608,676,355,690
81856,134,138,167,146,166,218,133,98,73,92
162966,80,116,129,103,145,135,125,83,34,68
7576,144,201,196,162,234,294,221,132,55,111
90333,152,158,155,128,168,237,214,92,47,109
162967,504,554,260,318,411,446,467,370,203,245
388559,73,93,60,77,67,137,85,36,17,52
399669,0,0,0,0,0,0,0,0,0,0
100529240,0,0,0,0,0,0,0,0,0,0
125893,116,212,182,110,117,129,180,156,68,90
79986,42,48,59,49,115,73,106,67,32,43
147664,1,0,0,0,141,0,1,1,0,3
100271846,0,0,0,0,95,2,0,0,0,0
90338,1113,873,1191,1112,751,1316,776,926,544,717
55786,449,405,390,326,355,470,331,386,165,254
84671,258,281,230,179,256,476,243,228,95,156
79788,78,60,70,62,55,104,71,67,62,45
390963,120,215,94,176,154,245,80,106,55,87
342926,122,36,69,88,64,108,126,92,51,48
317701,0,0,0,0,0,0,2,1,0,0
317703,0,0,0,0,0,0,0,0,0,0
646508,0,0,0,0,0,0,0,0,0,0
112401,0,0,0,0,0,0,0,0,0,0
91664,166,121,169,138,102,185,152,83,52,78
170958,114,189,170,110,102,231,144,66,34,92
91661,92,158,119,116,111,165,136,88,42,68
388561,193,274,232,191,217,336,266,197,81,137
147804,26,259,133,96,55,55,109,53,64,28
126017,44,84,57,61,72,90,71,46,28,33
55422,560,376,818,626,167,495,948,565,335,368
284379,0,0,0,0,0,0,0,0,0,0
503834,0,0,0,0,0,0,0,0,0,0
574458,0,0,0,0,0,0,0,0,0,0
574459,0,0,0,0,0,0,0,0,0,0
100302255,0,0,0,0,0,0,0,0,0,0
574460,0,0,0,0,0,0,0,0,0,0
574461,0,0,0,0,0,0,0,0,0,0
574462,0,0,0,0,0,0,0,0,0,0
574463,0,0,0,0,0,0,0,0,0,0
574464,0,0,0,0,0,0,0,0,0,0
574465,0,0,0,0,0,0,0,0,0,0
574466,0,0,0,0,0,0,0,0,0,0
100302265,0,0,0,0,0,0,0,0,0,0
574467,0,0,0,0,0,0,0,0,0,0
574468,0,0,0,0,0,0,0,0,0,0
574469,0,0,0,0,0,0,0,0,0,0
574470,0,0,0,0,0,0,0,0,0,0
574471,0,0,0,0,0,0,0,0,0,0
574472,0,0,0,0,0,0,0,0,0,0
574473,0,0,0,0,0,0,0,0,0,0
574474,0,0,0,0,0,0,0,0,0,0
574475,0,0,0,0,0,0,0,0,0,0
574476,0,0,0,0,0,0,0,0,0,0
574477,0,0,0,0,0,0,0,0,0,0
574478,0,0,0,0,0,0,0,0,0,0
574479,0,0,0,0,0,0,0,0,0,0
574480,0,0,0,0,0,0,0,0,0,0
574481,0,0,0,0,0,0,0,0,0,0
574482,0,0,0,0,0,0,0,0,0,0
574483,0,0,0,0,0,0,0,0,0,0
574484,0,0,0,0,0,0,0,0,0,0
574485,0,0,0,0,0,0,0,0,0,0
574486,0,0,0,0,0,0,0,0,0,0
574487,0,0,0,0,0,0,0,0,0,0
574488,0,0,0,0,0,0,0,0,0,0
574489,0,0,0,0,0,0,0,0,0,0
574490,0,0,0,0,0,0,0,0,0,0
574491,0,0,0,0,0,0,0,0,0,0
574492,0,0,0,0,0,0,0,0,0,0
574493,0,0,0,0,0,0,0,0,0,0
574494,0,0,0,0,0,0,0,0,0,0
574495,0,0,0,0,0,0,0,0,0,0
574496,0,0,0,0,0,0,0,0,0,0
574497,0,0,0,0,0,0,0,0,0,0
574498,0,0,0,0,0,0,0,0,0,0
100302205,0,0,0,0,0,0,0,0,0,0
574499,0,0,0,0,0,0,0,0,0,0
574500,0,0,0,0,0,0,0,0,0,0
442916,0,0,0,0,0,0,0,0,0,0
100616185,0,0,0,0,0,0,0,0,0,0
442917,0,0,0,0,0,0,0,0,0,0
442918,0,0,0,0,0,0,0,0,0,0
91662,2,4,3,5,1,4,11,5,1,2
91663,2284,4636,1560,2222,5085,4468,3668,2817,3379,1936
5582,7,1,0,4,1,4,8,66,53,2
59284,6,0,1023,29,0,0,2,779,697,11
59283,30,0,612,7,1,1,3,231,63,5
100126325,0,0,0,0,0,0,0,0,0,0
59285,0,0,8,5,0,9,1,42,11,2
284415,0,0,0,0,0,0,0,0,0,0
441864,0,0,0,0,0,0,0,0,0,0
126014,0,1,2,1,0,1,8,1,1,0
4696,1,0,0,181,179,0,0,0,0,0
29844,0,0,0,0,0,0,0,0,0,2
26121,3,1,2,2,0,0,95,2,2,2
4849,56,52,115,109,53,61,57,72,31,49
79165,0,0,0,0,0,0,1,0,0,0
147798,0,0,0,0,0,0,0,0,0,0
79143,8,0,1,5,2,0,45,1,11,4
79042,0,2,0,0,2,0,0,1,27,0
6203,1,0,27,397,1,7,2,4,0,0
11025,5,0,1,2,0,0,0,0,1,0
79168,0,4,0,0,0,0,0,0,0,0
10990,0,0,0,0,0,0,0,0,0,0
10288,0,1,0,5,1,0,4,0,0,1
100616171,0,0,0,0,0,0,0,0,0,0
353514,0,0,0,0,0,0,0,0,0,0
23547,2,0,0,0,0,0,1,1,0,0
3903,0,4,26,10,5,2,2,0,9,1
57348,0,0,0,0,1,0,0,0,1,0
104355426,0,0,0,0,0,0,0,0,1,1
114823,2,24,21,2,0,84,1,19,1,5
94059,0,0,0,0,0,0,0,0,0,0
148170,0,1,0,0,0,0,1,0,0,3
3904,0,1,0,0,0,0,0,0,0,0
101929818,0,0,0,0,0,0,0,0,0,0
90011,0,0,1,1,0,0,0,0,0,0
11027,0,0,0,0,0,0,0,0,0,0
11024,0,0,0,0,0,0,0,0,0,0
10859,0,1,9,5,1,0,9,6,0,4
11006,0,1,0,0,0,0,0,0,0,0
102466251,0,0,0,0,0,0,0,0,0,0
79166,0,0,0,0,0,0,0,0,0,0
115653,0,0,0,0,0,0,0,0,0,0
3804,0,0,0,0,0,0,0,0,0,0
101928804,0,0,0,0,0,0,0,0,0,0
3802,0,0,0,0,0,0,0,0,0,0
102724300,0,0,0,0,0,0,0,0,0,0
3805,0,0,0,0,0,0,0,0,0,0
3811,0,0,0,0,0,0,0,0,0,0
3809,0,0,0,0,0,0,0,0,0,0
3812,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0,0,0,0
9437,0,0,0,0,0,0,0,0,0,0
199713,0,0,0,0,0,0,0,0,0,0
55655,0,0,0,0,0,0,0,0,0,0
51206,0,0,0,0,0,0,0,0,0,0
112724,0,0,0,0,0,0,0,0,0,0
54869,6,5,11,6,2,11,12,14,9,8
54776,2618,1319,5353,3973,2064,1948,1359,4471,3388,4056
102466872,0,0,0,0,0,0,0,0,0,0
7138,0,0,0,0,0,15,20,0,0,0
7137,1,0,0,0,0,4,1,0,0,1
352909,28,78,46,33,9,71,12,38,50,33
6861,2,9,6,16,0,40,6,6,4,1
102724352,0,0,0,0,0,0,2,0,0,0
5794,11,231,3,4,2,328,70,0,2,0
255043,70,47,85,92,39,51,158,60,54,45
22870,2397,3706,3623,2833,2373,3478,1910,2646,1924,2019
102465482,0,0,0,1,0,0,0,0,0,0
102465481,0,0,0,0,0,0,1,0,0,0
102466739,0,0,0,0,0,0,0,0,0,0
23640,482,638,657,495,452,507,608,500,393,579
84446,450,106,777,528,271,452,318,522,304,344
284417,13,42,20,23,8,5,73,19,24,6
84787,136,129,106,102,72,166,213,116,81,75
125965,0,0,12,0,1,0,6,1,0,0
284418,0,0,0,0,0,0,0,0,0,0
3589,0,0,3,0,1,8,99,0,0,0
147744,0,0,0,0,0,0,2,0,0,0
388564,15,14,5,3,7,14,7,4,4,5
6158,6117,6753,5508,5098,3281,5154,11211,4476,3932,5314
102465483,0,0,0,0,0,0,0,0,0,0
27338,197,385,285,222,319,594,801,171,129,209
729956,55,0,23,51,9,9,9,259,308,5
79763,866,858,1163,837,630,683,437,1041,780,755
89887,125,106,169,153,131,133,142,112,69,90
57106,667,243,788,418,291,412,312,754,568,311
284297,1917,65,1594,177,97,3412,78,3179,1037,962
646643,1,0,1,0,0,0,3,0,0,3
100130827,1,1,0,21,0,2,13,0,0,11
163033,312,260,513,755,448,256,497,277,205,340
84922,364,407,492,549,311,309,450,275,244,304
147807,198,251,336,272,100,177,143,205,203,184
100507290,512,329,613,509,398,343,430,475,325,315
147808,52,113,149,193,85,111,180,96,74,58
51157,730,544,993,894,520,499,546,695,651,753
51545,162,216,200,164,128,230,636,177,129,109
29903,478,315,711,496,364,359,313,765,603,291
11338,3155,5925,3809,3542,3176,3870,3254,2795,1801,2486
29924,1941,2095,2886,2092,1582,2182,2195,1769,1430,1422
338321,10,0,4,19,0,1,10,3,1,2
342931,0,0,3,0,2,0,0,0,2,0
729974,0,0,0,0,0,0,0,1,2,0
204801,26,0,2,4,0,1,3,1,5,2
147945,0,0,0,1,0,2,1,0,0,1
126204,0,0,0,0,0,0,0,0,0,0
126205,1,0,0,0,0,0,0,0,0,0
126206,1,0,0,0,0,0,0,0,0,0
101928886,0,0,1,0,0,0,1,0,0,0
126208,307,424,372,321,304,395,588,269,222,207
55311,426,431,605,502,331,295,496,453,285,316
85569,0,0,0,0,0,1,0,0,0,0
342933,3,0,2,0,0,0,4,0,1,0
79149,45,25,26,15,18,9,56,28,18,24
100506374,6,7,3,6,3,5,15,5,0,1
147947,564,412,536,524,417,473,364,528,340,288
147948,100,90,88,106,61,115,100,119,53,35
